"Data Source","Indicadores del desarrollo mundial",

"Last Updated Date","2022-06-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Fiji","FJI","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.2","10.2","10.2","10.2","10.2","10.2","10.2","10.2","10.4","10.4","10.4","12.7","12.7","12.6","12.4","","",
"Francia","FRA","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.8","51.8","52.1","51.3","51.7","51.7","51.7","51.7","51.7","54","53.5","53.5","51.1","49.7","50","","",
"Islas Feroe","FRO","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia (Estados Federados de)","FSM","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.8","6.8","6.8","6.8","6.8","6.8","7","7.9","7.9","8.5","8.5","8.5","8.5","8.5","8.5","","",
"Gabón","GAB","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","24.9","25.5","25.5","","",
"Reino Unido","GBR","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.4","11.3","11.3","11.2","11","10.8","11","10.9","11.4","11.3","11.2","10.9","10.9","10.8","12","","",
"Georgia","GEO","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35","22.6","22.6","22.6","0","0","0","0","0","0","0","0","0","0","0","","",
"Ghana","GHA","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.1","14.1","14.1","14.1","14.1","14.1","14.7","14.7","14.7","14.7","14.7","14.7","14.7","14.7","14.7","","",
"Gibraltar","GIB","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.3","17.3","17.3","17.3","17.3","24.4","28.8","28.7","28.6","28.6","28.6","28.6","28.6","28.6","28.6","","",
"Gambia","GMB","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.8","12.8","12.8","12.8","12.4","12.9","12.8","12.8","12.7","12.7","12.7","12.7","12.7","12.7","12.6","","",
"Guinea-Bissau","GNB","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.8","24.8","24.8","24.8","24.8","24.8","24.8","24.8","24.8","24.8","24.8","24.8","24.8","24.8","24.8","","",
"Guinea Ecuatorial","GNQ","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.4","25.4","25.4","25.4","25.4","25.4","25.4","25.4","25.4","25.4","25.4","25.4","25.4","25.4","25.4","","",
"Grecia","GRC","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.7","31.7","31.7","31.7","31.7","31.7","31.7","32.2","32","31","29.3","27.7","28","28.3","28.3","","",
"Granada","GRD","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.6","5.6","5.6","5.6","5.6","5.6","5.6","5.6","5.6","5.6","5.6","5.6","5.6","5.6","5.6","","",
"Groenlandia","GRL","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.3","14.3","14.3","14.3","14.3","14.3","14.3","14.3","14.3","14.3","14.3","14.3","14.3","14.3","14.3","","",
"Guam","GUM","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.8","8.8","8.8","8.8","8.8","8.8","8.8","8.8","8.8","9.2","9.2","9.2","9.2","9.2","9.2","","",
"Ingreso alto","HIC","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.5744680851064","21.1326530612245","20.4365384615385","20.2509433962264","20.2584905660377","20.0924528301887","19.7854545454545","19.8321428571428","19.5034482758621","19.551724137931","19.651724137931","19.5879310344828","19.2396551724138","19.2661016949153","19.0254237288136","","",
"Hong Kong, Región Administrativa Especial","HKG","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","4.9","5.1","5.2","5.3","5.3","5.3","5.3","","",
"Honduras","HND","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.7","10.7","10.7","10.7","10.7","10.7","10.7","5.1","7.8","7.8","7.8","7.8","8.1","8.4","8.8","","",
"Países pobres muy endeudados (PPME)","HPC","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.4027027027027","14.0763157894737","14.0763157894737","14.0763157894737","14.0657894736842","14.2657894736842","14.7763157894737","14.9447368421053","15.1421052631579","15.5315789473684","15.5552631578947","15.6315789473684","15.6684210526316","15.6868421052632","15.9447368421053","","",
"Croacia","HRV","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.4","19.4","19.4","19.4","19.4","19.4","19.4","19.4","17.9","17.1","18.8","19.4","19.4","19.4","19.4","","",
"Haití","HTI","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.4","12.4","12.4","12.4","12.4","12.4","12.4","12.4","12.4","12.4","12.4","12.4","12.4","12.4","12.4","","",
"Hungría","HUN","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.2","40.1","39.4","39.4","39.4","37.1","34.7","34.9","34.3","34.3","34.3","34.3","34.3","29","26.4","","",
"Sólo BIRF","IBD","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.4616666666667","18.1409836065574","17.8704918032787","17.9409836065574","17.3426229508197","17.1655737704918","16.827868852459","16.6048387096774","17.5","17.3279411764706","17.2352941176471","17.25","17.0735294117647","17.2205882352941","17.0470588235294","","",
"BIRF y la AIF","IBT","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.2392","14.9803149606299","14.7700787401575","14.7952755905512","14.4484375","14.4328125","14.409375","14.3198473282443","14.7785714285714","14.8078571428571","14.7935714285714","14.8414285714286","14.7792857142857","14.8757142857143","14.9578571428571","","",
"total de la AIF","IDA","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.2646153846154","12.0590909090909","11.9045454545455","11.8878787878788","11.8134328358209","11.944776119403","12.2074626865672","12.2666666666667","12.2083333333333","12.4277777777778","12.4875","12.5666666666667","12.6125","12.6611111111111","12.9847222222222","","",
"mezcla de la AIF","IDB","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.4692307692308","12.3","11.7769230769231","11.6923076923077","11.8769230769231","11.9615384615385","11.9615384615385","11.9615384615385","11.4666666666667","11.4933333333333","11.7066666666667","11.7733333333333","11.82","11.3666666666667","11.7133333333333","","",
"Indonesia","IDN","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.8","11.3","9.2","10.3","11.5","11.6","11.6","","",
"Sólo AIF","IDX","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.2134615384615","12","11.9358490566038","11.9358490566038","11.7981481481481","11.9407407407407","12.2666666666667","12.3375","12.4035087719298","12.6736842105263","12.6929824561403","12.7754385964912","12.8210526315789","13.0017543859649","13.319298245614","","",
"Isla de Man","IMN","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.8","20.8","20.8","20.5","20.5","20.3","20.2","","",
"No clasificado","INX","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Irlanda","IRL","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.2","12.2","12.2","12.2","12.2","11.8","11.8","11.8","12.2","12.2","12.2","12.2","12.2","12.2","12.4","","",
"Irán, República Islámica del","IRN","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.9","25.9","25.9","25.9","25.9","25.9","25.9","25.9","25.9","25.9","25.9","25.9","25.9","25.9","25.9","","",
"Iraq","IRQ","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.5","13.5","13.5","13.5","13.5","13.5","13.5","13.5","13.5","13.5","13.5","13.5","13.5","13.5","13.5","","",
"Islandia","ISL","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.6","13.6","13.4","13.2","12.8","15.3","19.6","19.6","18.6","18.5","18.3","18.3","18.1","18.9","20.6","","",
"Israel","ISR","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.7","6.7","5.9","5.3","5.3","5.3","5.3","4.8","5.2","5.5","5.6","5.8","5.9","5.8","5.8","","",
"Italia","ITA","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.1","43.2","43.2","43.2","43.4","43.4","43.4","43.4","43.4","43.4","43.4","43.4","23.2","34.8","42.9","","",
"Jamaica","JAM","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13","13","13","13","13","13","13","12.9","12.9","13.3","13.4","13.4","13.4","13.4","13.4","","",
"Jordania","JOR","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.4","12.4","12.4","12.4","12.4","12.4","12.4","12.9","13.8","13.8","14.4","14.9","15.5","16.1","16.1","","",
"Japón","JPN","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18","18.1","18.2","18.4","18.5","18.6","18.6","","",
"Kazajstán","KAZ","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.8","17.8","17.8","17.9","9.6","11.5","11.2","11.2","11.2","11.2","11.2","11.2","11.2","11.3","10.1","","",
"Kenya","KEN","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.8","6.8","6.8","6.8","6.8","6.8","6.8","6.8","1.9","1.9","1.9","1.9","1.9","1.9","1.9","","",
"Kirguistán","KGZ","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.2","27.1","23.7","23.7","21.4","21.5","19.5","19.5","19.5","19.5","19.5","19.5","19.5","19.5","19.5","","",
"Camboya","KHM","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1.3","1.3","1.3","1.3","0.5","0.5","0.5","0.5","0.5","0.5","2.3","","",
"Kiribati","KIR","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","","",
"Saint Kitts y Nevis","KNA","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.3","11.3","11.3","11.3","11.3","11.3","11.3","11.3","11.3","11.2","11.2","11.2","11.2","11.2","11.2","","",
"Corea, República de","KOR","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.2","12.2","11.4","13.4","13.2","12.9","13.2","13.4","13.6","13.6","13.6","13.6","13.5","13.5","13.7","","",
"Kuwait","KWT","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.7","10.7","10.7","10.7","10.7","10.7","10.7","12.4","12.4","12.8","13","13","13","13","13","","",
"América Latina y el Caribe (excluido altos ingresos)","LAC","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.6761904761905","13.7190476190476","13.7666666666667","13.9857142857143","14.2380952380952","14.2714285714286","14.0952380952381","13.9809523809524","15.6478260869565","15.7391304347826","15.3173913043478","15.3826086956522","15.404347826087","15.5086956521739","15.8217391304348","","",
"República Democrática Popular Lao","LAO","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.6","5.6","5.6","5.6","5.6","5.6","5.6","5.6","5.6","5.6","5.6","6.8","6.8","6.8","6.8","","",
"Líbano","LBN","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.1","24.1","24.1","24.1","24.1","24.1","24.1","24.1","23.4","23.8","23.8","23.8","23.8","24.5","24.9","","",
"Liberia","LBR","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.4","5.4","5.4","5.4","5.4","5.4","5.4","5.4","5.4","5.4","5.4","5.4","5.4","6.1","","",
"Libia","LBY","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.3","10.3","10.3","10.3","10.3","10.3","10.3","10.3","","",
"Santa Lucía","LCA","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.6","5.6","5.6","5.6","5.6","5.6","5.6","5.6","5.6","5.6","5.6","5.6","5.6","5.6","5.6","","",
"América Latina y el Caribe","LCN","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.0344827586207","13.0724137931034","12.8566666666667","13.11","13.4766666666667","13.56","13.4645161290323","13.3129032258065","14.4666666666667","14.6242424242424","14.3515151515152","14.3878787878788","14.430303030303","14.5393939393939","14.7878787878788","","",
"Países menos desarrollados: clasificación de las Naciones Unidas","LDC","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.64","11.4048780487805","11.4048780487805","11.4048780487805","11.4268292682927","11.6121951219512","12.0439024390244","12.1325581395349","11.9295454545455","12.2295454545455","12.2295454545455","12.2977272727273","12.3113636363636","12.5022727272727","13.0545454545455","","",
"Países de ingreso bajo","LIC","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.4791666666667","13.02","13.02","13.02","13.004","13.488","14.196","14.7230769230769","15.0461538461538","15.3576923076923","15.3730769230769","15.4153846153846","15.4269230769231","15.4307692307692","15.7923076923077","","",
"Liechtenstein","LIE","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.2","15.2","","",
"Sri Lanka","LKA","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.9","16.9","16.9","16.9","16.9","16.9","16.9","16.9","16.9","16.9","16.9","16.9","16.9","16.9","16.9","","",
"Países de ingreso mediano bajo","LMC","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.1895833333333","15.1145833333333","14.9041666666667","14.8895833333333","14.71875","14.6875","14.8145833333333","14.4183673469388","13.8722222222222","14.0537037037037","14.1111111111111","14.1888888888889","13.9981481481481","14.1833333333333","14.5","","",
"Ingreso mediano y bajo","LMY","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.9339130434783","14.6564102564103","14.442735042735","14.4717948717949","14.0805084745763","14.0779661016949","14.1516949152542","14.1586776859504","14.6769230769231","14.6884615384615","14.6607692307692","14.7407692307692","14.6661538461538","14.76","15.0161538461538","","",
"Lesotho","LSO","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"avanzada del dividendo demográfico","LTE","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.225","18.4571428571429","17.7090909090909","17.7022222222222","16.8866666666667","16.9155555555556","16.6111111111111","16.4355555555556","17.6625","17.3625","17.225","17.2416666666667","17.2625","17.2333333333333","16.9208333333333","","",
"Lituania","LTU","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.2","35.2","35.2","35.2","35.1","35.1","35.1","35.1","35.2","35.2","35.2","35.2","35.2","35.2","35.2","","",
"Luxemburgo","LUX","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.3","15.3","15.3","15.3","15.3","15.1","15.4","15.8","15.6","15.5","15.7","15.5","15.6","15.4","","",
"Letonia","LVA","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.2","27.2","27.2","27.2","27.2","27.2","27.2","27.3","27.2","27.2","26.6","26.6","26.6","26.6","27.2","","",
"Región Administrativa Especial de Macao, China","MAC","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isla de San Martín (parte francesa)","MAF","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Marruecos","MAR","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.7","19.7","21.5","21.5","22.2","22.7","22.7","22.7","22.2","22.2","22.3","22.6","23.3","23.3","23.3","","",
"Mónaco","MCO","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"República de Moldova","MDA","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.9","33.1","31.9","31.4","30.8","30.2","30.6","30.6","30.2","30.2","30.8","31.1","31.3","31.3","29.9","","",
"Madagascar","MDG","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.3","20.3","20.3","20.3","20.3","20.3","20.3","20.3","20.3","20.3","20.3","20.3","20.3","20.3","20.3","","",
"Maldivas","MDV","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","5.3","7.9","7.9","7.9","7.9","7.9","7.9","7.9","","",
"Oriente Medio y Norte de África","MEA","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.4294117647059","16.4764705882353","16.1473684210526","16.1263157894737","16.2052631578947","16.1789473684211","15.97","15.7142857142857","15.6","15.7238095238095","15.8285714285714","15.9619047619048","16.1761904761905","16.3047619047619","16.1666666666667","","",
"México","MEX","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.8","25.9","25.4","25.5","25.6","26.9","27.2","","",
"Islas Marshall","MHL","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.8","11.8","11.8","11.8","11.8","11.8","11.8","11.8","11.8","11.8","11.8","11.8","11.8","12.8","13","","",
" Ingreso mediano","MIC","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.3175824175824","15.1010869565217","14.829347826087","14.8663043478261","14.3698924731183","14.2365591397849","14.1397849462366","14.0042105263158","14.5846153846154","14.5211538461538","14.4826923076923","14.5721153846154","14.4759615384615","14.5923076923077","14.8221153846154","","",
"Macedonia del Norte","MKD","Impuestos laborales y contribuciones (% de ganancias comerciales)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","0.5","0.5","0.8","0.8","0.6","0","0","0","0","0","0","0","0","0","","",
