"Data Source","Indicadores del desarrollo mundial",

"Last Updated Date","2022-06-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Armenia","ARM","Exportaciones de metales y minerales (% de las exportaciones de mercaderías)","TX.VAL.MMTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.1086484976101","","12.7389844900015","25.7575724877869","27.4245575233752","14.445423781967","19.2133766077605","21.287034246159","9.40870946056114","23.5372102420667","31.4565241791176","28.548310685311","44.0860659129662","50.7772242753667","47.9628977118439","40.221886097324","37.4789355590973","35.230494315673","40.9761824108989","34.6664941240264","39.4460702351596","33.9061842659703","36.1229501160467","37.0707440648733","39.5592299543425",
"Samoa Americana","ASM","Exportaciones de metales y minerales (% de las exportaciones de mercaderías)","TX.VAL.MMTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua y Barbuda","ATG","Exportaciones de metales y minerales (% de las exportaciones de mercaderías)","TX.VAL.MMTL.ZS.UN","","","","","","","","","","","","","","0","0","0.000743599654386939","","0.00502904910841055","0.00298791053522526","","","0","","","","","","","","","","","","","","","","","","8.98954714100898","6.46433432489683","","","","","1.5747754095473","","0.54754745232019","","6.14438097066872","1.77617053610648","1.98029913853413","2.70235544410556","30.9908270679986","17.5317077380815","15.6204515801356","7.50610085291906","7.27206580468804","0.307319818753686","0","","",
"Australia","AUS","Exportaciones de metales y minerales (% de las exportaciones de mercaderías)","TX.VAL.MMTL.ZS.UN","","","","6.05237449941595","7.70411614448051","9.54016036487875","10.2280232370207","11.4818312953976","15.5846836545475","17.8581092932437","22.5742679240745","21.6236688332186","18.9981692718777","17.3347690374049","20.5040313749248","22.4347062360189","19.7312162368566","20.2408638509136","15.412781565162","15.2255718427339","17.4575966217523","17.4877109003126","19.3597761582888","20.1807803280342","18.738258573833","18.1309328732305","18.1742273846861","17.7897666345516","23.8698807570558","26.0709192164046","25.3446134983235","23.5387006115261","21.2750652378062","20.0311092083798","17.7798448455903","20.2649372474352","18.8015444307134","18.6810630985749","20.0662547233913","20.9102903773522","19.6274302028013","19.3343557016681","18.2467566917432","18.5657879828597","19.8156853732279","23.0063825416372","27.362988550363","29.0846590114225","27.8135739734934","27.6964739947355","33.9592479625193","36.6251497222705","34.1293825867081","38.2226138969482","37.0261770580942","32.1805032494418","31.5276869213515","31.3992387696894","27.4374182524219","32.7595813788242","39.9979367150961","42.8423223013758",
"Austria","AUT","Exportaciones de metales y minerales (% de las exportaciones de mercaderías)","TX.VAL.MMTL.ZS.UN","","","","4.74117994795827","5.21971570292782","5.05060138029213","5.28863368773462","4.4195284921693","4.34251058811042","4.31531041842574","3.77640941668048","3.36176998811696","3.01040744979124","3.15591721704992","3.13214550431427","2.30153739967392","2.62392070333736","2.85050501072312","3.37137642968745","3.60442146150995","3.5859718789162","3.4169533182126","3.26386672710101","3.71727228035913","3.8492080097095","3.61394863531147","3.34408540803527","3.56115259097915","3.67960438290476","3.63795295876636","3.21864013981564","3.00742237015881","2.83339129198418","2.66319113175205","2.83430838841431","3.31489504747825","3.20417721232538","2.63055569102268","2.51796457626976","2.22552283245826","2.53427616898314","2.41501424519314","2.24138777755563","2.51799343005021","2.60321583463051","2.70396684717196","3.27475544453107","3.35847359103035","3.37659472741913","3.07543478256446","3.83863185955932","3.82212306620259","3.72523120716525","3.23948473319676","3.07965916100777","3.27015967706261","3.14265791076177","3.39543254731648","3.1315905069502","2.90741836568379","2.99075729896985","3.36304767390927",
"Azerbaiyán","AZE","Exportaciones de metales y minerales (% de las exportaciones de mercaderías)","TX.VAL.MMTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.1840505050034","1.66279796252492","1.46570868728345","3.66913990655855","2.92723668979789","0.998665830465038","0.832718306060542","2.31054578108109","2.80245606627803","3.66815156425269","3.77277718486295","2.81091859291466","0.403601395200117","0.273775066472502","0.118246246777953","0.194087430095086","0.704493440603918","0.487873498318595","0.512269048937149","0.863908492008998","1.0959919101039","1.21424571242954","0.918083805378015","0.999163914865887","1.29170993599265","1.24170906828869",
"Burundi","BDI","Exportaciones de metales y minerales (% de las exportaciones de mercaderías)","TX.VAL.MMTL.ZS.UN","","","","","","0.418374716436643","","","","","","","","","1.58527424159083","0.849992728616994","0.430789912787662","","","","","","","","","","","","","","","","","0.573797158368693","0.380369194037666","0.729505170510933","0.873261049824828","1.07252130659007","0.503906781095397","0.988146744544589","0.737869180478963","8.7508610906579","2.97646720941016","0.631444165985592","0.731753556244","1.34042996357413","2.12838853762094","2.06294116618935","5.27097031201033","3.59246932143744","4.64547000400198","5.71370430932496","7.47997046218224","5.34548600287672","2.69896464662459","2.14053054373925","3.86878972252472","5.67385991330614","9.18795387681196","7.38022331366232","5.56314695497696","",
"Bélgica","BEL","Exportaciones de metales y minerales (% de las exportaciones de mercaderías)","TX.VAL.MMTL.ZS.UN","","","9.73342436643722","9.83807160750786","9.82678291765938","10.1196425067808","11.7600669432627","10.8823257681486","11.1846154063243","10.6096307725361","10.3300817918787","7.41684194408598","6.36246176303946","7.56248579271083","7.96719272262996","5.11452642447832","5.55269060797115","5.49551921284491","4.92857807944547","5.37996331618242","6.53175665612131","5.15748470878751","4.69595933493404","4.96347747239855","4.88628548596386","4.70958925193877","4.05549837765144","3.81641500462617","","","","","","","","","","","","2.70493117277107","2.79025209509763","2.59095200263024","2.25101082413828","2.11990649413701","2.52377003609957","2.59857311443977","3.50468918414622","3.65372451520351","3.30904384994604","2.71486724599043","4.28571775446529","4.20088249123054","4.1306352162829","3.31591363730275","2.7948775193134","2.78669944994158","2.41418719107926","2.7066942443397","3.5123631521487","3.78239297674309","4.36341647896475","4.77524458467855",
"Benin","BEN","Exportaciones de metales y minerales (% de las exportaciones de mercaderías)","TX.VAL.MMTL.ZS.UN","","","0.188999196224013","0.228890809224088","0.00789455313137031","0.609783723388603","0.383987073090355","13.7557602337277","2.95747524344384","0.670467317197206","0.12066990574827","0.126441549188557","0.310373604786298","0.355578339594354","0.40742105847782","","","","","0.227492874778556","1.14629637464307","","0.0744919065423367","","","","","","","","","","","","","","","","0.0776240690973841","0.386105016692667","0.0658852459178777","0.0960138375675408","0.113155802213012","0.168931912483678","0.374631626779775","0.549277174532844","0.642109709843069","1.16023297032455","1.78064272230666","0.717989245392386","0.99834562553885","3.57189559019471","2.23392683287111","2.87445918505393","4.37903960709347","1.93424573435646","2.334836574266","0.536547485699829","0.221962506860275","0.133769099660465","0.0730242340663988","0.19482928626768",
"Burkina Faso","BFA","Exportaciones de metales y minerales (% de las exportaciones de mercaderías)","TX.VAL.MMTL.ZS.UN","","","3.87219017837878","3.46759689903467","1.95526656807623","1.34895012606083","1.4578166125798","0.196106683731091","0.132677279759475","0.0677476422604833","0.133782939543276","0.1112218981795","0.174483980801946","0.121379058386932","0.138692249845454","0.0567348547778848","0.303907013621985","0.0415835261671521","0.044654769414123","0.039458944353964","0.106403579409141","0.119324768639976","0.0320671569040187","0.0613460621409807","","","","","","","","","","","","0.339545859591547","0.432632274648513","0.369624297495649","0.222624967184317","0.0839413614151795","0.0318199563243219","0.0435813812570503","0.0505931759200546","0.0213163134052237","0.151539848392103","0.326762715126647","","0.211224922428018","0.26086656705407","0.335528584112955","0.516623421360205","0.33607393338783","0.105509325026809","1.07713703565852","3.86826899387272","2.69977622780379","3.70052450116218","5.87685117621051","5.856068296676","4.9165872152444","2.68969335407012","3.43899283581014",
"Bangladesh","BGD","Exportaciones de metales y minerales (% de las exportaciones de mercaderías)","TX.VAL.MMTL.ZS.UN","","","","","","","","","","","","","","","","","","0.0018030590915701","0.0149215517973936","0.0947571375825786","0.00177236307815829","","0.0483416545969243","0.0736457837641127","0.0294627041807984","","2.76724837946435E-05","","","","","","","0.061663615762241","0.0162680148004803","","0.000854257908088261","0.0305066967042256","0.00212273712445526","","0.0141371379781013","0.00875724890827912","0.0410228945664486","0.0234516661687324","0.159890241832099","0.197936065954641","0.334982177296064","0.425047394742913","0.326725359622683","0.331266388916683","0.461533261380147","0.448393262306309","0.417876025550295","0.314194015485004","","0.171611767409981","","","","","","",
"Bulgaria","BGR","Exportaciones de metales y minerales (% de las exportaciones de mercaderías)","TX.VAL.MMTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.65207598604901","10.998269189294","9.00882473018314","9.38716082091839","12.6697832453913","10.5849429718236","9.77907729735915","10.2773692422357","12.4085273371493","14.2274001792765","20.1509339985827","17.7706799962176","16.6980369422908","14.9950206940799","16.8658433297609","18.7636942529551","17.1531973742066","15.9566320700464","14.6635303250958","14.0130966871205","11.488830046822","14.1761487545018","14.0561046130611","12.7794276047779","14.7513336995357","",
"Bahrein","BHR","Exportaciones de metales y minerales (% de las exportaciones de mercaderías)","TX.VAL.MMTL.ZS.UN","","","","","","","","","","","0.0737844190527085","0.0587093229676849","0.862900880433046","1.21078976697584","6.90115722892442","7.21793041050574","6.84778667338393","5.87657408455292","9.35827937512078","44.5872038033034","45.804488792575","36.6345463812726","60.3437584468233","75.1281416132994","71.8152837168739","57.3575917095666","84.1880620598218","70.1423905847609","","","","","","","25.0651247854138","26.3051742354452","57.0411263502787","","","","16.171774669641","19.6253201675694","17.4608099674132","17.2730286341837","15.3212359978619","15.2279471863808","13.8293818588166","10.8142981960867","17.0844162960393","15.3644145121216","18.0993102406196","21.4450767553946","21.0929435373761","18.3403450533954","15.091486540845","22.8877066172616","28.0139463125409","24.8675918731589","22.7763946036025","23.7550562090269","","",
"Bahamas","BHS","Exportaciones de metales y minerales (% de las exportaciones de mercaderías)","TX.VAL.MMTL.ZS.UN","","","","","","","","","","","","","","","0.746744103094185","0.66324546468026","1.4039262357697","","","","0.322305190619951","0.763283121990772","0.942284342084139","0.604811814870407","0.867896620679683","1.65033354026458","2.00109408531284","2.75571289814099","","","","","","","","","","27.1588687489872","16.1384574771579","8.98604848486746","5.74838688204421","8.61411856074836","8.74815547963699","11.2866119677956","9.05397782679463","5.48614661750262","3.98151689997822","11.2620270954477","10.9131436511875","9.60552528438173","11.0364205028879","8.99902391346606","6.7123021045359","6.25530292536778","9.52541435386065","10.2197928434957","2.04009425862707","2.45879849006135","3.55557414413161","","","",
"Bosnia y Herzegovina","BIH","Exportaciones de metales y minerales (% de las exportaciones de mercaderías)","TX.VAL.MMTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.1458087590531","16.9822050440838","22.5414758916863","20.4268467439523","17.5666810984185","15.0294476539482","10.7185151072861","14.3518253077959","14.7489634570659","13.8812201411414","11.2081708994328","9.98251652695662","9.04626554805388","7.31568328422097","8.6133788945846","8.79749238974213","6.95031546125849","5.5054757533271","9.55607236207608",
"Belarús","BLR","Exportaciones de metales y minerales (% de las exportaciones de mercaderías)","TX.VAL.MMTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.03955774694558","0.754270467703529","0.75144259512848","0.88712868310444","1.33298931592816","0.981971061661872","0.734917886077151","0.531004118882829","0.492787628898696","0.654563966483715","0.50992269282586","0.594920082534629","0.704441491780973","0.59268245732263","0.612967215433543","0.912586019560614","0.862393216943491","0.924685139506525","1.23443353839957","1.24287299184423","1.09428113528576","1.19713012809201","1.25760287868434","1.14504386655469",
"Belice","BLZ","Exportaciones de metales y minerales (% de las exportaciones de mercaderías)","TX.VAL.MMTL.ZS.UN","","","","","","","","","","","","","","","","0.0192831280491725","0.00730732115396236","0.0122624118496154","0.00144271110761707","0.0105995254673983","0.00666501051253931","","0.0231714990922599","","","","","","","","","","0.0136980154367137","0.00750657451506116","0.157745566100794","0.162186306423128","0.195023092527962","0.131671377034141","0.126145702469377","2.39376704111885","0.0126730598710664","0.0624424903267634","0.00276317488319871","0.000966603817149925","0.0158014912910243","0.0213526205113632","0.00030049612469423","0.00201298987487365","0.00489429493888928","0.000451814657696624","0.000159906661595226","0.000244918649802284","0.000720932903446682","0.0106100068352302","0.197689502696228","0.12295214623729","0.186814220100827","0.255115152435969","0.532374635412515","0.607781940785047","0.561666084275675","1.027129227286",
"Bermudas","BMU","Exportaciones de metales y minerales (% de las exportaciones de mercaderías)","TX.VAL.MMTL.ZS.UN","","","","","","","","","","","","0.119763421271337","0.260989324825094","0.349196228361658","0.421869256439977","","0.17773766414252","0.10377052766737","1.21431722755251E-05","3.19589718389685E-05","0.0588012195372932","0.000336925893592132","","0.950332219783464","0.361238329591265","0.279685393502779","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00381330277426609","0.396888618066497","0.0327944159423139","0.0332040967569467","0.0307067518424352","0.0490028841356867","0.025894247335234","0.0076735153629815","0.00491009500876803","",
"Bolivia","BOL","Exportaciones de metales y minerales (% de las exportaciones de mercaderías)","TX.VAL.MMTL.ZS.UN","","","88.7938942524277","87.5701628048519","91.0172163510192","92.0000687398694","84.5851348513855","76.349788214934","81.3931332785447","84.1427004427543","88.0198251078995","78.0695779759142","72.4515281959863","69.8443598940585","58.0057816821812","56.4095763769901","57.8609520397713","65.898229635048","71.3734616720063","70.4293510447328","62.0945285788318","56.4831868909809","46.5411289959773","42.399754400728","46.3453064454672","39.0305963282701","30.8335417090773","36.3524217747793","","","","","49.0791740494336","38.1696156786383","28.3131675463629","31.456281931947","32.3243289328342","29.9772275189085","23.9613251655874","21.7611775878767","23.1026067009569","18.2065420131146","18.5272050685105","17.6932791680357","18.5649435013146","16.3854420918351","22.0373220569285","26.164308178225","25.9984832856373","32.5705156947904","32.876655560038","34.4913812656436","22.3428743824272","20.5196465688681","19.8526075048587","24.2831109200154","32.6279589961985","34.6200209998608","31.649587526274","28.7308578790733","26.9900375271782","30.7299289920912",
"Brasil","BRA","Exportaciones de metales y minerales (% de las exportaciones de mercaderías)","TX.VAL.MMTL.ZS.UN","","","8.59181048029712","7.17038527834609","7.40814327924099","9.01042993333555","8.11269107085197","7.86351167923088","7.54903190275217","8.12826487593064","10.1052373496894","10.4955448368109","7.31121432563055","6.82500842071788","8.68284361042698","12.363440125051","10.9772050408587","8.3498819043077","9.32054142079044","9.9706431939454","9.40982187976375","9.35122644855077","10.4993596821554","9.67248534948467","8.90297782928162","9.39303518224068","10.9021707434212","10.2343136563114","","12.1892803096413","13.6806877385978","14.3961730893782","11.9505802506673","10.6614353693522","9.65743613080772","10.2855727154252","10.0435399192307","9.47165881315684","10.0118801178597","10.1704623298126","10.1135110678242","8.59153360869163","8.74037070967909","8.53329654962629","8.93935202180293","10.0039567544992","11.5153137673912","11.824211244797","12.9310514381352","12.5107496684766","18.1365432959484","20.1070531698883","16.3040965781489","17.5580001748735","15.4956460079532","12.1341102758254","11.7957523334983","13.0831098475533","12.6374485933875","14.1508177854909","16.15139770501","19.7712118224733",
"Barbados","BRB","Exportaciones de metales y minerales (% de las exportaciones de mercaderías)","TX.VAL.MMTL.ZS.UN","","","","","","","","0.722316468487125","0.63461440317845","0.544116303543545","0.336861188129311","0.629965699083495","0.343076083182446","0.53037276889646","0.826593163073746","0.2782069846377","0.413076314412146","0.2746641904682","0.210111804474295","0.294907791882081","0.231539086606323","0.176132097346178","0.0989211698672746","0.112046072426997","0.185791676376425","0.0671678498336409","0.47810368590364","0.209956125967763","","","","","0.473728806383485","0.437197553765847","0.337321258202383","0.368475906582896","0.500024175654431","0.489087060547187","0.263017647938208","0.338057152477597","0.226439018876371","0.134232546724927","0.267299366235007","0.248965013559044","0.90613929572652","1.04846695480096","1.50545438389599","2.35329767281046","2.70525018431841","1.61300099265184","1.01756538281327","1.02356517998682","0.770534088698877","0.969629793579988","1.24356355057018","0.992124595163528","0.699242972272679","0.744969770357196","1.43572166566511","1.52044437203694","2.77842723237982","2.62466513476253",
"Brunei Darussalam","BRN","Exportaciones de metales y minerales (% de las exportaciones de mercaderías)","TX.VAL.MMTL.ZS.UN","","","0.000699816045882393","0.00215068694017922","0.003000991353846","0.0504229651111324","0.0562667592586615","0.0701868124165475","0.0561958168762279","0.0729247506052841","0.0748334955537608","0.0780529765941683","0.0737567824790282","0.0235673794650105","0.0544317329358899","0.0112789942519017","0.0132855337486759","0.00582804653466157","0.0295909031960341","0.0349403758862711","0.00418866795725752","0.00667998049452756","0.0129993176439006","0.0144533228535995","0.0221180558635155","0.0202209368822831","0.0338221551556928","0.0233060075722163","","","","","0.0075436997740828","","3.36443539989857E-06","","","0.0485735691305719","0.0851608004914191","","","0.00123871590232952","0","0.000749943140981633","0.117652360794579","","0.115295319261917","0.0918781888801317","0.0855337580516146","0.0790415209183255","0.154269769103905","0.0906380156922784","0.105984266942402","0.0948178122853143","0.109636732551252","0.160154124555056","0.319455885689357","0.256823962524456","0.0003529183229291","0.329762097085723","0.0754568825427551","",
"Bhután","BTN","Exportaciones de metales y minerales (% de las exportaciones de mercaderías)","TX.VAL.MMTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.7598289645164","3.49866004648788","","","","3.33498434230566","3.11231425752185","","","","","","8.37028143043405","11.682288440842","14.8806861198291","1.30154272797893","10.2339953444031","21.9335876606203","21.4084610573437","11.5094290221172","","","","","","","","","",
"Botswana","BWA","Exportaciones de metales y minerales (% de las exportaciones de mercaderías)","TX.VAL.MMTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.96948854260272","5.48060046066201","4.91441317938724","10.7245002172124","11.2106514139581","11.4506030201838","16.6329202962184","23.2177835575531","18.9550650392239","15.7011045706592","14.8128125013666","8.65765255185259","9.36861731308661","9.17675940466915","6.87842773234643","7.23455616795649","4.03406783470444","2.56932873518244","1.0484763595949","0.78569310103073","1.55028488796836","",
"República Centroafricana","CAF","Exportaciones de metales y minerales (% de las exportaciones de mercaderías)","TX.VAL.MMTL.ZS.UN","","","0.00176461939524235","0.00211188849968114","0.00598593592410456","","6.50385607122607E-05","","0.000529229306602082","0.0235704942879722","0.0537918267098052","0.00642293947083369","","0.00914081084822232","","","0.00487660361349995","0.157086192043517","0.130405158713293","","0.218484259560983","","","","","","","","","","","","","40.8353874472937","41.1962704801338","30.1190681772241","25.5697690303921","35.5866500455737","0.836027816293992","1.29711653339934","7.56487393143999","20.2036330785047","21.7486667328819","36.5638934976707","36.7893669865716","17.7717761821553","15.7146700640248","26.576755668597","35.656003903309","61.6353148967196","57.8317269539369","60.6801604344611","57.8085217674326","45.7112889245984","0.293929465526799","0.0123609137787959","2.19732333466574","3.71771062746912","13.9117395814817","","","",
"Canadá","CAN","Exportaciones de metales y minerales (% de las exportaciones de mercaderías)","TX.VAL.MMTL.ZS.UN","","","24.0715893122717","23.7058931651352","22.7375188121932","23.227339304779","21.3456880157915","21.3369212304979","21.2363811259702","18.2640812983071","20.3703582365055","16.9850578218137","15.3308884670693","16.1031361106762","15.3534722725458","13.6580390789927","13.6483686519925","13.1587704203231","11.8217970776498","12.2409347061256","13.8568021128994","11.702964780654","9.72105869963591","9.22092086018071","8.83693441142194","8.45044532055589","8.45809485865031","8.52781666784847","8.65953147545503","9.05696196803814","8.46457276593594","7.71331432499954","7.18879882809228","6.01838427444729","5.88975359365213","6.69255405328772","6.12078323334853","5.94187552205493","5.31048193630592","4.44212142179388","4.61309970982318","4.5763397781131","4.44360609524797","4.45212340428914","5.46924018318962","5.85003684469677","7.96768372439263","9.24435217999991","8.25104308459543","7.10416068916213","7.99427194909637","8.7097407762028","7.27699468961734","6.97314384892527","7.06901814566853","7.07782826449341","6.85096938677528","7.31666886721892","7.53044628928381","7.03926004575152","8.33593924125054","8.94439952468985",
"Europa Central y del Báltico","CEB","Exportaciones de metales y minerales (% de las exportaciones de mercaderías)","TX.VAL.MMTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.3612139534044","4.68252057183902","4.62331702132647","4.2474812323184","4.15637145195778","3.51481445830419","3.63540793695604","4.04376810712284","3.38577137700164","3.15009769484025","3.03040195533541","3.41312893863327","3.29384608294205","4.25612643374768","3.82182325476434","3.48631502272846","3.01353171544166","3.76224622281667","4.00138762590223","3.85047284238661","3.38978841735169","3.1595444665897","2.81976972231484","2.40735226616281","2.70855094298331","2.68604699589052","2.60576284611695","2.64409613678939","2.75276102201674",
